pagina,titulo,url
25,Apertura de inmuebles patrimoniales MH Construcciones de la Sociedad Industrial de Aysén,https://www.diadelospatrimonios.cl/actividad/apertura-de-inmuebles-patrimoniales-mh-construcciones-de-la-sociedad-industrial-de-aysen
25,Visita guiada Matildas Hotel Boutique,https://www.diadelospatrimonios.cl/actividad/visita-guiada-matildas-hotel-boutique
25,Reconocimiento de patrimonios vivos,https://www.diadelospatrimonios.cl/actividad/reconocimiento-de-patrimonios-vivos
25,Concierto Big Band de Carabineros de Chile en el Muelle Prat,https://www.diadelospatrimonios.cl/actividad/concierto-big-band-de-carabineros-de-chile-en-el-muelle-prat
25,"Patrimonio en tu Cerro, visita guiada a la Ex capilla y Casona Santa Ana",https://www.diadelospatrimonios.cl/actividad/patrimonio-en-tu-cerro-visita-guiada-la-ex-capilla-y-casona-santa-ana
26,"""Visita guiada al Campus San Joaquín UC""",https://www.diadelospatrimonios.cl/actividad/visita-guiada-al-campus-san-joaquin-uc
26,Maravíllate con el Museo del Mar,https://www.diadelospatrimonios.cl/actividad/maravillate-con-el-museo-del-mar
26,"""Visita guiada al Campus Casa Central UC""",https://www.diadelospatrimonios.cl/actividad/visita-guiada-al-campus-casa-central-uc
26,Recorridos Patrimoniales guiados.,https://www.diadelospatrimonios.cl/actividad/recorridos-patrimoniales-guiados
26,"Puerto, Patrimonio Cultural",https://www.diadelospatrimonios.cl/actividad/puerto-patrimonio-cultural
26,Visita Central Cipreses,https://www.diadelospatrimonios.cl/actividad/visita-central-cipreses
26,Historia deportiva y social de un club deportivo centenario de Iquique.,https://www.diadelospatrimonios.cl/actividad/historia-deportiva-y-social-de-un-club-deportivo-centenario-de-iquique
26,Historia deportiva y social de un club deportivo centenario de Iquique.,https://www.diadelospatrimonios.cl/actividad/historia-deportiva-y-social-de-un-club-deportivo-centenario-de-iquique-2
27,ISP: Trabajando juntos para la preservación de nuestra historia,https://www.diadelospatrimonios.cl/actividad/isp-trabajando-juntos-para-la-preservacion-de-nuestra-historia
27,"Patrimonio Mundial Chinchorro, para todes",https://www.diadelospatrimonios.cl/actividad/patrimonio-mundial-chinchorro-para-todes
27,Bienes Nacionales de Tarapacá y su compromiso con el patrimonio de la región,https://www.diadelospatrimonios.cl/actividad/bienes-nacionales-de-tarapaca-y-su-compromiso-con-el-patrimonio-de-la-region
27,Circo Barrio Matta: Talleres y Función de Circo Familiar,https://www.diadelospatrimonios.cl/actividad/circo-barrio-matta-talleres-y-funcion-de-circo-familiar
27,Matucana tras bambalinas,https://www.diadelospatrimonios.cl/actividad/matucana-tras-bambalinas
27,Muestra documental Día de los Patrimonios,https://www.diadelospatrimonios.cl/actividad/muestra-documental-dia-de-los-patrimonios
27,Taller de Cuellos para niños,https://www.diadelospatrimonios.cl/actividad/taller-de-cuellos-para-ninos
27,Trae tu historia: Jornada de digitalización de fotografías,https://www.diadelospatrimonios.cl/actividad/trae-tu-historia-jornada-de-digitalizacion-de-fotografias
28,"Exposición Huellas de Tierra, Agua y Fuego",https://www.diadelospatrimonios.cl/actividad/exposicion-huellas-de-tierra-agua-y-fuego
28,Museo Histórico Arqueológico de Quillota,https://www.diadelospatrimonios.cl/actividad/museo-historico-arqueologico-de-quillota
28,Concierto patrimonio musical - Los Ramblers,https://www.diadelospatrimonios.cl/actividad/concierto-patrimonio-musical-los-ramblers
28,3° versión Corrida Patrimonial del Aro,https://www.diadelospatrimonios.cl/actividad/3deg-version-corrida-patrimonial-del-aro
28,Apertura de atractivos locales: visitas guiadas y actividades para público general,https://www.diadelospatrimonios.cl/actividad/apertura-de-atractivos-locales-visitas-guiadas-y-actividades-para-publico-general
28,Día de los patrimonios en Rizoma,https://www.diadelospatrimonios.cl/actividad/dia-de-los-patrimonios-en-rizoma
28,Lanzamiento seminario patrimonio comunitario,https://www.diadelospatrimonios.cl/actividad/lanzamiento-seminario-patrimonio-comunitario
28,Puerto Guadal en canciones,https://www.diadelospatrimonios.cl/actividad/puerto-guadal-en-canciones
29,"""Voces de Rauco"". Mateada cultural por el Día de los Patrimonios",https://www.diadelospatrimonios.cl/actividad/voces-de-rauco-mateada-cultural-por-el-dia-de-los-patrimonios
29,A Recordar Santiago y su transporte,https://www.diadelospatrimonios.cl/actividad/recordar-santiago-y-su-transporte
29,Paseo Patrimonial por Cobquecura,https://www.diadelospatrimonios.cl/actividad/paseo-patrimonial-por-cobquecura
29,Puertas abiertas: Recorrido guiado,https://www.diadelospatrimonios.cl/actividad/puertas-abiertas-recorrido-guiado
29,"Butaca libre; Documental ""Máquina de Cosechar Oro"".",https://www.diadelospatrimonios.cl/actividad/butaca-libre-documental-maquina-de-cosechar-oro
29,Visita Casa Masónica de Viña del Mar,https://www.diadelospatrimonios.cl/actividad/visita-casa-masonica-de-vina-del-mar
29,3° Seminario de Patrimonio y Turismo - Escuela GH Turismo Sede Castro,https://www.diadelospatrimonios.cl/actividad/3deg-seminario-de-patrimonio-y-turismo-escuela-gh-turismo-sede-castro
29,Recorrido Patrimonial a Colonia Dignidad,https://www.diadelospatrimonios.cl/actividad/recorrido-patrimonial-colonia-dignidad
30,"""Entre tertulia, danza y juegos""",https://www.diadelospatrimonios.cl/actividad/entre-tertulia-danza-y-juegos
30,"Recorrido fluvial: Valdivia, DDHH y Patrimonio vivo",https://www.diadelospatrimonios.cl/actividad/recorrido-fluvial-valdivia-ddhh-y-patrimonio-vivo
30,“Ruta de la Memoria y los DDHH; Patrimonio inmaterial y Ciudadano”. Visita Sitio de Memoria Campamento de prisioneros Ex oficina Salitrera Chacabuco,https://www.diadelospatrimonios.cl/actividad/ruta-de-la-memoria-y-los-ddhh-patrimonio-inmaterial-y-ciudadano-visita-sitio-de-memoria
30,Recorrido al interior del Puerto- El puerto en 500 palabras,https://www.diadelospatrimonios.cl/actividad/recorrido-al-interior-del-puerto-el-puerto-en-500-palabras
30,"Ruta Patrimonial: ""La Llorona, entre el mito y realidad""",https://www.diadelospatrimonios.cl/actividad/ruta-patrimonial-la-llorona-entre-el-mito-y-realidad
30,Visita guiada por Palacio Ariztía,https://www.diadelospatrimonios.cl/actividad/visita-guiada-por-palacio-ariztia
30,Visita Museo José Agustín Gómez - 122 años de historia de la Congregación de las Hermanas Hospitalarias del Sacratísimo Corazón de Jesús,https://www.diadelospatrimonios.cl/actividad/visita-museo-jose-agustin-gomez-122-anos-de-historia-de-la-congregacion-de-las-hermanas
30,Conociendo Senapred. Visita guiada,https://www.diadelospatrimonios.cl/actividad/conociendo-senapred-visita-guiada
31,Visita guiada a la Residencia de la Embajada Argentina,https://www.diadelospatrimonios.cl/actividad/visita-guiada-la-residencia-de-la-embajada-argentina
31,Descubramos el patrimonio natural de Reñaca en las rutas a Pajarear por el humedal y la costa,https://www.diadelospatrimonios.cl/actividad/descubramos-el-patrimonio-natural-de-renaca-en-las-rutas-pajarear-por-el-humedal-y-la
31,La memoria viva del Barrio Brasil (en relación con la historia humana que se crea a principios del siglo XX),https://www.diadelospatrimonios.cl/actividad/la-memoria-viva-del-barrio-brasil-en-relacion-con-la-historia-humana-que-se-crea
31,Tour completo por casa patrimonial masónica y museo,https://www.diadelospatrimonios.cl/actividad/tour-completo-por-casa-patrimonial-masonica-y-museo
31,Feria de gastronomía y artesanía indígena.,https://www.diadelospatrimonios.cl/actividad/feria-de-gastronomia-y-artesania-indigena
31,Corte de Apelaciones abre sus puertas,https://www.diadelospatrimonios.cl/actividad/corte-de-apelaciones-abre-sus-puertas
31,La chispa pregonera,https://www.diadelospatrimonios.cl/actividad/la-chispa-pregonera
31,Exposición Museo Cuna de Prat,https://www.diadelospatrimonios.cl/actividad/exposicion-museo-cuna-de-prat
32,Históricas y Patrimoniales: Ruta de las Mujeres,https://www.diadelospatrimonios.cl/actividad/historicas-y-patrimoniales-ruta-de-las-mujeres
32,Un viaje musical por las catacumbas del CEINA,https://www.diadelospatrimonios.cl/actividad/un-viaje-musical-por-las-catacumbas-del-ceina
32,Un Viaje al Patrimonio Cultural de Antofagasta – 3ª Edición,https://www.diadelospatrimonios.cl/actividad/un-viaje-al-patrimonio-cultural-de-antofagasta-3a-edicion
32,Figuras de Hilo en el Metro,https://www.diadelospatrimonios.cl/actividad/figuras-de-hilo-en-el-metro
32,Visita guiada en el Regimiento N° 6 “Chacabuco”,https://www.diadelospatrimonios.cl/actividad/visita-guiada-en-el-regimiento-ndeg-6-chacabuco
32,"Encuentro en Kayak ""Rescatando nuestras tradiciones canoeras""",https://www.diadelospatrimonios.cl/actividad/encuentro-en-kayak-rescatando-nuestras-tradiciones-canoeras
32,Viaje por la historia automotriz,https://www.diadelospatrimonios.cl/actividad/viaje-por-la-historia-automotriz
32,"Concurso La Pequeña Lira, leyendas de Machali",https://www.diadelospatrimonios.cl/actividad/concurso-la-pequena-lira-leyendas-de-machali
33,Visitas guiadas a edificios patrimoniales,https://www.diadelospatrimonios.cl/actividad/visitas-guiadas-edificios-patrimoniales
33,Tongoy Patrimonial : Un día de aventuras,https://www.diadelospatrimonios.cl/actividad/tongoy-patrimonial-un-dia-de-aventuras
33,Conoce el sitio web de los investigadores del fútbol chileno,https://www.diadelospatrimonios.cl/actividad/conoce-el-sitio-web-de-los-investigadores-del-futbol-chileno
33,Proyecto de declaratoria de los Altos Hornos de Corral,https://www.diadelospatrimonios.cl/actividad/proyecto-de-declaratoria-de-los-altos-hornos-de-corral
33,Visita histórica a Viña El Escorial fundada en 1880,https://www.diadelospatrimonios.cl/actividad/visita-historica-vina-el-escorial-fundada-en-1880
33,Día de los Patrimonios en barrio Concha y Toro,https://www.diadelospatrimonios.cl/actividad/dia-de-los-patrimonios-en-barrio-concha-y-toro
33,Visitas guiadas al Sitio de Memoria Campo de Concentración 3 y 4 Álamos,https://www.diadelospatrimonios.cl/actividad/visitas-guiadas-al-sitio-de-memoria-campo-de-concentracion-3-y-4-alamos
33,"Circo ""A la Vuelta""",https://www.diadelospatrimonios.cl/actividad/circo-la-vuelta
34,Visita a Galeria & Academía de Arte Panichini,https://www.diadelospatrimonios.cl/actividad/visita-galeria-academia-de-arte-panichini
34,¿Qué sabes del Patrimonio Cultural Marino de Aysén?,https://www.diadelospatrimonios.cl/actividad/que-sabes-del-patrimonio-cultural-marino-de-aysen
34,"Patrimonio Parroquia de La Veracuz, barrio Lastarria",https://www.diadelospatrimonios.cl/actividad/patrimonio-parroquia-de-la-veracuz-barrio-lastarria
34,Cementerio N°2 Patrimonio Funerario,https://www.diadelospatrimonios.cl/actividad/cementerio-ndeg2-patrimonio-funerario
34,"Podcast ""Malloco en Sepia: historias y saberes contados de boca en boca""",https://www.diadelospatrimonios.cl/actividad/podcast-malloco-en-sepia-historias-y-saberes-contados-de-boca-en-boca
34,El pasaje Matte como expresión patrimonial del centro de Santiago,https://www.diadelospatrimonios.cl/actividad/el-pasaje-matte-como-expresion-patrimonial-del-centro-de-santiago
34,Feria de Arte Publika,https://www.diadelospatrimonios.cl/actividad/feria-de-arte-publika
34,Tesoros del Alma y del Papel: Memorias del Archivo Parroquial,https://www.diadelospatrimonios.cl/actividad/tesoros-del-alma-y-del-papel-memorias-del-archivo-parroquial
35,Alejandro Flores Pinaud (1896-1962). El gran astro olvidado y desconocido de San Francisco de Mostazal.,https://www.diadelospatrimonios.cl/actividad/alejandro-flores-pinaud-1896-1962-el-gran-astro-olvidado-y-desconocido-de-san-francisco
35,"Celebramos el día de los Patrimonios y Nuestros 25 años de Historia...""",https://www.diadelospatrimonios.cl/actividad/celebramos-el-dia-de-los-patrimonios-y-nuestros-25-anos-de-historia
35,"La literatura de la Región de O’Higgins: Orígenes, Evolución e Identidad (1824-2017)",https://www.diadelospatrimonios.cl/actividad/la-literatura-de-la-region-de-ohiggins-origenes-evolucion-e-identidad-1824-2017
35,Ruta Patrimonial de la Alameda de Rancagua,https://www.diadelospatrimonios.cl/actividad/ruta-patrimonial-de-la-alameda-de-rancagua
35,El Patrimonio que nos rodea,https://www.diadelospatrimonios.cl/actividad/el-patrimonio-que-nos-rodea
35,Mercado de los Patrimonios,https://www.diadelospatrimonios.cl/actividad/mercado-de-los-patrimonios
35,"Exposición arpilleras de Huechuraba ""Gabriela en hilos de Huechuraba""",https://www.diadelospatrimonios.cl/actividad/exposicion-arpilleras-de-huechuraba-gabriela-en-hilos-de-huechuraba
35,Taller para adultos platos ilustrados con la técnica de la Mayólica,https://www.diadelospatrimonios.cl/actividad/taller-para-adultos-platos-ilustrados-con-la-tecnica-de-la-mayolica
36,Paleodiversión en Osorno,https://www.diadelospatrimonios.cl/actividad/paleodiversion-en-osorno
36,"Recorrido guiado por el museo y granja educativa, entrada liberada.",https://www.diadelospatrimonios.cl/actividad/recorrido-guiado-por-el-museo-y-granja-educativa-entrada-liberada
36,Colorea Osorno,https://www.diadelospatrimonios.cl/actividad/colorea-osorno
36,"Exposición temporal ""Fantasía Natural. Cerámica mayólica en el Museo de Artes Decorativas.”",https://www.diadelospatrimonios.cl/actividad/exposicion-temporal-fantasia-natural-ceramica-mayolica-en-el-museo-de-artes-decorativas
36,Taller para niños “Modelando Fantasías Naturales”,https://www.diadelospatrimonios.cl/actividad/taller-para-ninos-modelando-fantasias-naturales
36,Visita guiada,https://www.diadelospatrimonios.cl/actividad/visita-guiada
36,Orquesta infantil de Recoleta,https://www.diadelospatrimonios.cl/actividad/orquesta-infantil-de-recoleta
36,Taller de oficios en cestería.,https://www.diadelospatrimonios.cl/actividad/taller-de-oficios-en-cesteria
37,Linares de ayer,https://www.diadelospatrimonios.cl/actividad/linares-de-ayer
37,Exposición: Temuco en tiempos de Gabriela Mistral,https://www.diadelospatrimonios.cl/actividad/exposicion-temuco-en-tiempos-de-gabriela-mistral
37,Taller para infancias ¡Archiva tus recuerdos!,https://www.diadelospatrimonios.cl/actividad/taller-para-infancias-archiva-tus-recuerdos
37,"Lanzamiento fotolibro ""San Fernando, una mirada al olvido""",https://www.diadelospatrimonios.cl/actividad/lanzamiento-fotolibro-san-fernando-una-mirada-al-olvido
37,Santander abre sus puertas,https://www.diadelospatrimonios.cl/actividad/santander-abre-sus-puertas
37,Santander Abre Sus Puertas,https://www.diadelospatrimonios.cl/actividad/santander-abre-sus-puertas-0
37,"Estreno Corte Final Documental ""Días Tristes en Isla de Maipo""",https://www.diadelospatrimonios.cl/actividad/estreno-corte-final-documental-dias-tristes-en-isla-de-maipo
37,Santander abre sus puertas,https://www.diadelospatrimonios.cl/actividad/santander-abre-sus-puertas-1
38,"Charla Taller ""Reconociendo El Patrimonio Funerario Del Cementerio Municipal De San Fernando”",https://www.diadelospatrimonios.cl/actividad/charla-taller-reconociendo-el-patrimonio-funerario-del-cementerio-municipal-de-san
38,Punto informativo: El cuento es que todas y todos participen: Concurso Historias de Nuestra Tierra,https://www.diadelospatrimonios.cl/actividad/punto-informativo-el-cuento-es-que-todas-y-todos-participen-concurso-historias-de-nuestra
38,Ruta de la Chicha - Pitrufquén,https://www.diadelospatrimonios.cl/actividad/ruta-de-la-chicha-pitrufquen
38,Visita guiada de Casa Larraín Bravo en reconocimiento al Arquitecto,https://www.diadelospatrimonios.cl/actividad/visita-guiada-de-casa-larrain-bravo-en-reconocimiento-al-arquitecto
38,Nuestra historia en el Cementerio N°1 : Recorrido patrimonial para preservación de la memoria,https://www.diadelospatrimonios.cl/actividad/nuestra-historia-en-el-cementerio-ndeg1-recorrido-patrimonial-para-preservacion-de-la
38,"Inauguración Exposición Temporal ""Palo Pique"": Testigo de un territorio.",https://www.diadelospatrimonios.cl/actividad/inauguracion-exposicion-temporal-palo-pique-testigo-de-un-territorio
38,Jazz y Patrimonio: Concierto con trío Pannónica.,https://www.diadelospatrimonios.cl/actividad/jazz-y-patrimonio-concierto-con-trio-pannonica
38,Expo Afro,https://www.diadelospatrimonios.cl/actividad/expo-afro
39,Visita Colectividad Griega de Antofagasta,https://www.diadelospatrimonios.cl/actividad/visita-colectividad-griega-de-antofagasta
39,Video de historia de Rebeca Matte,https://www.diadelospatrimonios.cl/actividad/video-de-historia-de-rebeca-matte
39,Recorrido y muestra histórica en edificios patrimoniales: Edificio Casa de Salud y Edificio Laennec,https://www.diadelospatrimonios.cl/actividad/recorrido-y-muestra-historica-en-edificios-patrimoniales-edificio-casa-de-salud-y
39,Visitas guiadas al Museo de Sitio Cuevas de Quivolgo,https://www.diadelospatrimonios.cl/actividad/visitas-guiadas-al-museo-de-sitio-cuevas-de-quivolgo
39,"174 años de historia. La Germania, fundadora de los bomberos de Chile",https://www.diadelospatrimonios.cl/actividad/174-anos-de-historia-la-germania-fundadora-de-los-bomberos-de-chile
39,"4° Ciclo ""Conversaciones sobre Patrimonio""",https://www.diadelospatrimonios.cl/actividad/4deg-ciclo-conversaciones-sobre-patrimonio
39,Conociendo la prensa historica regional,https://www.diadelospatrimonios.cl/actividad/conociendo-la-prensa-historica-regional
39,Mediación en Exposición Temporal/ Artesanos Manuel Fuentealba - Horacio Meliñir,https://www.diadelospatrimonios.cl/actividad/mediacion-en-exposicion-temporal-artesanos-manuel-fuentealba-horacio-melinir
40,Teletón Puerto Montt puertas abiertas,https://www.diadelospatrimonios.cl/actividad/teleton-puerto-montt-puertas-abiertas
40,La historia y el patrimonio bomberil andino,https://www.diadelospatrimonios.cl/actividad/la-historia-y-el-patrimonio-bomberil-andino
40,Apertura de puertas,https://www.diadelospatrimonios.cl/actividad/apertura-de-puertas
40,Rosselo del Puerto : Memorias sonoras del Litoral Central,https://www.diadelospatrimonios.cl/actividad/rosselo-del-puerto-memorias-sonoras-del-litoral-central
40,"Visitas Casa Flores, rectoría de la Universidad Viña del Mar",https://www.diadelospatrimonios.cl/actividad/visitas-casa-flores-rectoria-de-la-universidad-vina-del-mar
40,Día de los Patrimonios en el Biblioespacio Mónica Briones Puccio,https://www.diadelospatrimonios.cl/actividad/dia-de-los-patrimonios-en-el-biblioespacio-monica-briones-puccio
40,VIII Versión Letras Tortelinas,https://www.diadelospatrimonios.cl/actividad/viii-version-letras-tortelinas
40,Cuentos para Coelemu,https://www.diadelospatrimonios.cl/actividad/cuentos-para-coelemu
41,"Mediación en Exposición Permanente de tienda Comercio Justo, Corporación Rakizuam",https://www.diadelospatrimonios.cl/actividad/mediacion-en-exposicion-permanente-de-tienda-comercio-justo-corporacion-rakizuam
41,Apertura Monumento Histórico,https://www.diadelospatrimonios.cl/actividad/apertura-monumento-historico
41,Visitas Guiadas ex Molinera del Norte,https://www.diadelospatrimonios.cl/actividad/visitas-guiadas-ex-molinera-del-norte
41,Casa Griega,https://www.diadelospatrimonios.cl/actividad/casa-griega
41,"""El húsar de la muerte"": Centenario de una leyenda del cine chileno",https://www.diadelospatrimonios.cl/actividad/el-husar-de-la-muerte-centenario-de-una-leyenda-del-cine-chileno
41,Expo-Busologia Ñuble Patrimonial Inclusiva.,https://www.diadelospatrimonios.cl/actividad/expo-busologia-nuble-patrimonial-inclusiva
41,Apertura de la Estación de Ferrocarriles de Cartagena,https://www.diadelospatrimonios.cl/actividad/apertura-de-la-estacion-de-ferrocarriles-de-cartagena
41,Visita guiada por Memorial Paine,https://www.diadelospatrimonios.cl/actividad/visita-guiada-por-memorial-paine
42,"""La Guerra del Pacífico más cerca de ti""",https://www.diadelospatrimonios.cl/actividad/la-guerra-del-pacifico-mas-cerca-de-ti
42,Instalación artística FotoLab,https://www.diadelospatrimonios.cl/actividad/instalacion-artistica-fotolab
42,Muestra de Pintura de Chillán,https://www.diadelospatrimonios.cl/actividad/muestra-de-pintura-de-chillan
42,Muestra de Escuelas Patrimoniales,https://www.diadelospatrimonios.cl/actividad/muestra-de-escuelas-patrimoniales
42,Guiado Patrimonial Hacienda de los Lingues,https://www.diadelospatrimonios.cl/actividad/guiado-patrimonial-hacienda-de-los-lingues
42,Taller de arpilleras: retazos de identidad y memoria,https://www.diadelospatrimonios.cl/actividad/taller-de-arpilleras-retazos-de-identidad-y-memoria
42,Cata y demostración de chocolate - Le Roi,https://www.diadelospatrimonios.cl/actividad/cata-y-demostracion-de-chocolate-le-roi
42,Raúl Manteola. Representaciones de lo femenino,https://www.diadelospatrimonios.cl/actividad/raul-manteola-representaciones-de-lo-femenino
43,¡Visita Exposición Permanente y Monumento Histórico de Museo Ciudadano Vicuña Mackenna!,https://www.diadelospatrimonios.cl/actividad/visita-exposicion-permanente-y-monumento-historico-de-museo-ciudadano-vicuna-mackenna
43,"""Conociendo los recursos y servicios de la Biblioteca Central de la Universidad de Tarapacá""",https://www.diadelospatrimonios.cl/actividad/conociendo-los-recursos-y-servicios-de-la-biblioteca-central-de-la-universidad-de
43,"¡Visita Exposición Temporal ""Trama sobre la trama: Entre lo técnico y lo estético"" en Museo Ciudadano!",https://www.diadelospatrimonios.cl/actividad/visita-exposicion-temporal-trama-sobre-la-trama-entre-lo-tecnico-y-lo-estetico-en-museo
43,"Exposición ""Tencha, memoria epistolar y solidaridad en el exilio"" y visita Sala de Escucha CNI",https://www.diadelospatrimonios.cl/actividad/exposicion-tencha-memoria-epistolar-y-solidaridad-en-el-exilio-y-visita-sala-de-escucha
43,Talleres y visitas guiadas,https://www.diadelospatrimonios.cl/actividad/talleres-y-visitas-guiadas
43,Instituto Teletón Atacama Casa Abierta,https://www.diadelospatrimonios.cl/actividad/instituto-teleton-atacama-casa-abierta
43,Ruta de la memoria: la huella de los desastres en Santiago,https://www.diadelospatrimonios.cl/actividad/ruta-de-la-memoria-la-huella-de-los-desastres-en-santiago
43,Taller de Cueca Brava,https://www.diadelospatrimonios.cl/actividad/taller-de-cueca-brava
44,Bibliotaller: Rescatando nuestro patrimonio,https://www.diadelospatrimonios.cl/actividad/bibliotaller-rescatando-nuestro-patrimonio
44,Observación Astropatrimonial en Trekking Astropatrimonial,https://www.diadelospatrimonios.cl/actividad/observacion-astropatrimonial-en-trekking-astropatrimonial
44,"""Paseo de las Artes""",https://www.diadelospatrimonios.cl/actividad/paseo-de-las-artes
44,Lanzamiento del Archivo Patrimonial Digital del Sector Oriente,https://www.diadelospatrimonios.cl/actividad/lanzamiento-del-archivo-patrimonial-digital-del-sector-oriente
44,Visitas guiadas: Día de los Patrimonios 2025,https://www.diadelospatrimonios.cl/actividad/visitas-guiadas-dia-de-los-patrimonios-2025
44,"San Ignacio, raices y patrimonios",https://www.diadelospatrimonios.cl/actividad/san-ignacio-raices-y-patrimonios
44,Canto a lo Divino.,https://www.diadelospatrimonios.cl/actividad/canto-lo-divino
44,Ruta de Los Derechos Humanos,https://www.diadelospatrimonios.cl/actividad/ruta-de-los-derechos-humanos
45,Día de los Patrimonios en la Corte de Apelaciones de Arica,https://www.diadelospatrimonios.cl/actividad/dia-de-los-patrimonios-en-la-corte-de-apelaciones-de-arica
45,Taller de reconocimiento y recolección de plantas medicinales,https://www.diadelospatrimonios.cl/actividad/taller-de-reconocimiento-y-recoleccion-de-plantas-medicinales
45,"Casa Abierta MEMCH, Patrimonio de la Historia de las Mujeres y el Feminismo en Chile",https://www.diadelospatrimonios.cl/actividad/casa-abierta-memch-patrimonio-de-la-historia-de-las-mujeres-y-el-feminismo-en-chile
45,Visita casa club de la República de Puerto Varas,https://www.diadelospatrimonios.cl/actividad/visita-casa-club-de-la-republica-de-puerto-varas
45,Museo Abierto Mes del Mar 2025,https://www.diadelospatrimonios.cl/actividad/museo-abierto-mes-del-mar-2025
45,"""Puertas Abiertas al Patrimonio: Bienvenida al Día de los Patrimonios""",https://www.diadelospatrimonios.cl/actividad/puertas-abiertas-al-patrimonio-bienvenida-al-dia-de-los-patrimonios
45,"""Nieve y Fuego: Patrimonio y Cultura de Montaña en Malalcahuello”",https://www.diadelospatrimonios.cl/actividad/nieve-y-fuego-patrimonio-y-cultura-de-montana-en-malalcahuello
45,Espectáculo de magia en Museo Ciudadano,https://www.diadelospatrimonios.cl/actividad/espectaculo-de-magia-en-museo-ciudadano
46,Museo Nao Victoria A Puertas abiertas,https://www.diadelospatrimonios.cl/actividad/museo-nao-victoria-puertas-abiertas
46,Memorias Rodantes: La Bomba Ford A 1940 y su comunidad de Castro,https://www.diadelospatrimonios.cl/actividad/memorias-rodantes-la-bomba-ford-1940-y-su-comunidad-de-castro
46,Bibliotiempo,https://www.diadelospatrimonios.cl/actividad/bibliotiempo
46,Recorre el Ecoparque en su decimo aniversario.,https://www.diadelospatrimonios.cl/actividad/recorre-el-ecoparque-en-su-decimo-aniversario
46,Nuestro patrimonio son las mujeres,https://www.diadelospatrimonios.cl/actividad/nuestro-patrimonio-son-las-mujeres
46,Patrimonios en Colores,https://www.diadelospatrimonios.cl/actividad/patrimonios-en-colores
46,Ruta de los Derechos Humanos. Derechos Humanos Patrimonio Ciudadano.,https://www.diadelospatrimonios.cl/actividad/ruta-de-los-derechos-humanos-derechos-humanos-patrimonio-ciudadano
46,Cuarta Cicletada Patrimonial de Lo Prado,https://www.diadelospatrimonios.cl/actividad/cuarta-cicletada-patrimonial-de-lo-prado
47,Vestimentas de época en el Museo.,https://www.diadelospatrimonios.cl/actividad/vestimentas-de-epoca-en-el-museo
47,Apertura de la Biblioteca Regional de Los Lagos,https://www.diadelospatrimonios.cl/actividad/apertura-de-la-biblioteca-regional-de-los-lagos
47,Gigantes de Cartón,https://www.diadelospatrimonios.cl/actividad/gigantes-de-carton
47,Reconociendo mi Patrimonio Natural y astronómico por medio de recorridos físicos y virtuales,https://www.diadelospatrimonios.cl/actividad/reconociendo-mi-patrimonio-natural-y-astronomico-por-medio-de-recorridos-fisicos-y
47,Conociendo nuestro patrimonio en la comuna de Tierra Amarilla,https://www.diadelospatrimonios.cl/actividad/conociendo-nuestro-patrimonio-en-la-comuna-de-tierra-amarilla
47,Poetas En Rahue- Mateada Cultural,https://www.diadelospatrimonios.cl/actividad/poetas-en-rahue-mateada-cultural
47,Tertulia Patrimonial,https://www.diadelospatrimonios.cl/actividad/tertulia-patrimonial
47,Museo en Calma,https://www.diadelospatrimonios.cl/actividad/museo-en-calma
48,Instituto Teletón casa abierta,https://www.diadelospatrimonios.cl/actividad/instituto-teleton-casa-abierta
48,"Feria Interactiva. Derechos Humanos, Patrimonio Ciudadano",https://www.diadelospatrimonios.cl/actividad/feria-interactiva-derechos-humanos-patrimonio-ciudadano
48,Jornada de Patrimonio Culinario para NNA,https://www.diadelospatrimonios.cl/actividad/jornada-de-patrimonio-culinario-para-nna
48,Jornada de Patrimonio Culinario para jóvenes y adultos,https://www.diadelospatrimonios.cl/actividad/jornada-de-patrimonio-culinario-para-jovenes-y-adultos
48,"Cuentacuentos ""Viajando al norte con Uma"", por BILIJ",https://www.diadelospatrimonios.cl/actividad/cuentacuentos-viajando-al-norte-con-uma-por-bilij
48,Del Cassete a la Nube,https://www.diadelospatrimonios.cl/actividad/del-cassete-la-nube
48,Tour Patrimonial Quillota - Quintero,https://www.diadelospatrimonios.cl/actividad/tour-patrimonial-quillota-quintero
48,Taller de Greda,https://www.diadelospatrimonios.cl/actividad/taller-de-greda
49,Estación Precolombino: Aprende junto a las réplicas de la colección,https://www.diadelospatrimonios.cl/actividad/estacion-precolombino-aprende-junto-las-replicas-de-la-coleccion
49,Apertura del Cementerio Ruso Ortodoxo de Puente Alto,https://www.diadelospatrimonios.cl/actividad/apertura-del-cementerio-ruso-ortodoxo-de-puente-alto
49,"Arrope de Chañar ""Una Dulce Tradición Copiapina""",https://www.diadelospatrimonios.cl/actividad/arrope-de-chanar-una-dulce-tradicion-copiapina
49,Inauguración Exposición Cromo: Fragmentos Personales,https://www.diadelospatrimonios.cl/actividad/inauguracion-exposicion-cromo-fragmentos-personales
49,Relevancia historica del bote ballenero de Juan Fernández y su implicancia en el reconocimiento actual de las embarcaciones tradicionales de chile,https://www.diadelospatrimonios.cl/actividad/relevancia-historica-del-bote-ballenero-de-juan-fernandez-y-su-implicancia-en-el
